Date,RainTomorrow_prob
2016-10-01,0.39677292
2016-10-02,0.06266261
2016-10-03,0.30217832
2016-10-04,0.23421332
2016-10-05,0.12009903
2016-10-06,0.04478089
2016-10-07,0.0669612
2016-10-08,0.15889858
2016-10-09,0.07692006
2016-10-10,0.055635497
2016-10-11,0.1404083
2016-10-12,0.019152176
2016-10-13,0.042647403
2016-10-14,0.040650673
2016-10-15,0.030658672
2016-10-16,0.121986985
2016-10-17,0.34690192
2016-10-18,0.04772173
2016-10-19,0.10370574
2016-10-20,0.14338328
2016-10-21,0.07125675
2016-10-22,0.6106676
2016-10-23,0.1403063
2016-10-24,0.022319108
2016-10-25,0.041463673
2016-10-26,0.041276112
2016-10-27,0.062136304
2016-10-28,0.59623665
2016-10-29,0.1582291
2016-10-30,0.056551237
2016-10-31,0.17630279
2016-11-01,0.028019503
2016-11-02,0.04304626
2016-11-03,0.048035987
2016-11-04,0.06272089
2016-11-05,0.23580675
2016-11-06,0.08058809
2016-11-07,0.060625136
2016-11-08,0.055053018
2016-11-09,0.4229995
2016-11-10,0.15683113
2016-11-11,0.054939456
2016-11-12,0.31529218
2016-11-13,0.032658916
2016-11-14,0.14270371
2016-11-15,0.102584854
2016-11-16,0.043502267
2016-11-17,0.053948037
2016-11-18,0.08670407
2016-11-19,0.10184796
2016-11-20,0.1512502
2016-11-21,0.12140623
2016-11-22,0.053871673
2016-11-23,0.056550335
2016-11-24,0.08479249
2016-11-25,0.061944555
2016-11-26,0.046345763
2016-11-27,0.22375393
2016-11-28,0.05411218
2016-11-29,0.14654493
2016-11-30,0.08218043
2016-12-01,0.08625462
2016-12-02,0.08203541
2016-12-03,0.05994279
2016-12-04,0.043305732
2016-12-05,0.46727267
2016-12-06,0.26543418
2016-12-07,0.18448462
2016-12-08,0.09881801
2016-12-09,0.19995734
2016-12-10,0.05823959
2016-12-11,0.07349659
2016-12-12,0.051142868
2016-12-13,0.08080197
2016-12-14,0.042577837
2016-12-15,0.8916604
2016-12-16,0.35371956
2016-12-17,0.24071805
2016-12-18,0.19436105
2016-12-19,0.07744644
2016-12-20,0.09805524
2016-12-21,0.05390617
2016-12-22,0.17279112
2016-12-23,0.17248678
2016-12-24,0.07405353
2016-12-25,0.16783348
2016-12-26,0.06736613
2016-12-27,0.076509826
2016-12-28,0.07566406
2016-12-29,0.2113915
2016-12-30,0.37479877
2016-12-31,0.12599005
2016-09-01,0.104752354
2016-09-02,0.7202974
2016-09-03,0.2375474
2016-09-04,0.017108107
2016-09-05,0.06131322
2016-09-06,0.047802363
2016-09-07,0.2561623
2016-09-08,0.15550897
2016-09-09,0.18756375
2016-09-10,0.045240723
2016-09-11,0.11358843
2016-09-12,0.14583968
2016-09-13,0.30831572
2016-09-14,0.3961209
2016-09-15,0.16046746
2016-09-16,0.07860447
2016-09-17,0.17180583
2016-09-18,0.20210321
2016-09-19,0.22128764
2016-09-20,0.019320162
2016-09-21,0.0880108
2016-09-22,0.1663575
2016-09-23,0.1193555
2016-09-24,0.12631786
2016-09-25,0.1614629
2016-09-26,0.091311015
2016-09-27,0.22087988
2016-09-28,0.08433609
2016-09-29,0.13696636
2016-09-30,0.12913369
2016-10-01,0.34798324
2016-10-02,0.112008154
2016-10-03,0.27336454
2016-10-04,0.29237485
2016-10-05,0.071109064
2016-10-06,0.10253759
2016-10-07,0.05431008
2016-10-08,0.3080264
2016-10-09,0.040659443
2016-10-10,0.048503585
2016-10-11,0.08603673
2016-10-12,0.053319495
2016-10-13,0.14638859
2016-10-14,0.048417993
2016-10-15,0.026157178
2016-10-16,0.14106654
2016-10-17,0.35675812
2016-10-18,0.06830738
2016-10-19,0.1853283
2016-10-20,0.1954041
2016-10-21,0.35027817
2016-10-22,0.6394513
2016-10-23,0.083162434
2016-10-24,0.043968994
2016-10-25,0.08176587
2016-10-26,0.03792712
2016-10-27,0.4955459
2016-10-28,0.20925872
2016-10-29,0.33577585
2016-10-30,0.11129921
2016-10-31,0.11851959
2016-11-01,0.10656665
2016-11-02,0.23202984
2016-11-03,0.072000995
2016-11-04,0.068976305
2016-11-05,0.24551003
2016-11-06,0.12857448
2016-11-07,0.10319358
2016-11-08,0.19470266
2016-11-09,0.28119153
2016-11-10,0.26642776
2016-11-11,0.14009367
2016-11-12,0.3014525
2016-11-13,0.056957465
2016-11-14,0.2298875
2016-11-15,0.13069999
2016-11-16,0.08438436
2016-11-17,0.2736131
2016-11-18,0.05660259
2016-11-19,0.58478475
2016-11-20,0.49714723
2016-11-21,0.07794141
2016-11-22,0.060151666
2016-11-23,0.1666828
2016-11-24,0.11784646
2016-11-25,0.2741315
2016-11-26,0.3011207
2016-11-27,0.41449606
2016-11-28,0.11606026
2016-11-29,0.262271
2016-11-30,0.2449035
2016-12-01,0.08300823
2016-12-02,0.10573284
2016-12-03,0.20390362
2016-12-04,0.1513183
2016-12-05,0.31109327
2016-12-06,0.83978355
2016-12-07,0.48187527
2016-12-08,0.2313844
2016-12-09,0.16270126
2016-12-10,0.31522846
2016-12-11,0.13796777
2016-12-12,0.20987722
2016-12-13,0.102186374
2016-12-14,0.23362423
2016-12-15,0.7817183
2016-12-16,0.5753029
2016-12-17,0.18448478
2016-12-18,0.30158842
2016-12-19,0.23590754
2016-12-20,0.08843202
2016-12-21,0.09764139
2016-12-22,0.4754346
2016-12-23,0.34780446
2016-12-24,0.14008611
2016-12-25,0.20671791
2016-12-26,0.10634749
2016-12-27,0.055542726
2016-12-28,0.066804506
2016-12-29,0.2702555
2016-12-30,0.1642824
2016-12-31,0.16395505
2016-09-01,0.06691597
2016-09-02,0.65671736
2016-09-03,0.26196435
2016-09-04,0.02649418
2016-09-05,0.030833079
2016-09-06,0.05757123
2016-09-07,0.2804838
2016-09-08,0.23164247
2016-09-09,0.24663188
2016-09-10,0.11911438
2016-09-11,0.06321888
2016-09-12,0.16834088
2016-09-13,0.4259791
2016-09-14,0.25542957
2016-09-15,0.12523358
2016-09-16,0.066784434
2016-09-17,0.0798713
2016-09-18,0.07269938
2016-09-19,0.19139813
2016-09-20,0.05122463
2016-09-21,0.1359501
2016-09-22,0.25436804
2016-09-23,0.21981695
2016-09-24,0.1246452
2016-09-25,0.13955663
2016-09-26,0.07652388
2016-09-27,0.18445319
2016-09-28,0.1419245
2016-09-29,0.38423225
2016-09-30,0.19920225
2016-10-01,0.32575923
2016-10-02,0.04792315
2016-10-03,0.14630134
2016-10-04,0.15257011
2016-10-05,0.07927103
2016-10-06,0.08072756
2016-10-07,0.05072313
2016-10-08,0.4904046
2016-10-09,0.028881418
2016-10-10,0.050726175
2016-10-11,0.123595186
2016-10-12,0.081102684
2016-10-13,0.5493247
2016-10-14,0.051210593
2016-10-15,0.045224804
2016-10-16,0.12464587
2016-10-17,0.3598923
2016-10-18,0.08810054
2016-10-19,0.16829515
2016-10-20,0.29927605
2016-10-21,0.09477486
2016-10-22,0.9454745
2016-10-23,0.2873957
2016-10-24,0.090110704
2016-10-25,0.03717317
2016-10-26,0.096213326
2016-10-27,0.2543231
2016-10-28,0.1965356
2016-10-29,0.15161239
2016-10-30,0.14129697
2016-10-31,0.16200285
2016-11-01,0.071532495
2016-11-02,0.19062126
2016-11-03,0.05862407
2016-11-04,0.07860753
2016-11-05,0.20731814
2016-11-06,0.1273729
2016-11-07,0.068049185
2016-11-08,0.5428954
2016-11-09,0.59244287
2016-11-10,0.12871352
2016-11-11,0.2337997
2016-11-12,0.30043116
2016-11-13,0.04610944
2016-11-14,0.24390599
2016-11-15,0.09508303
2016-11-16,0.12672247
2016-11-17,0.07679066
2016-11-18,0.056075178
2016-11-19,0.49505723
2016-11-20,0.15714398
2016-11-21,0.066697225
2016-11-22,0.057535425
2016-11-23,0.17852096
2016-11-24,0.08696782
2016-11-25,0.5711517
2016-11-26,0.1581122
2016-11-27,0.24814984
2016-11-28,0.06466642
2016-11-29,0.5463292
2016-11-30,0.074386895
2016-12-01,0.10195361
2016-12-02,0.08093389
2016-12-03,0.31166846
2016-12-04,0.25447488
2016-12-05,0.33205003
2016-12-06,0.64602643
2016-12-07,0.3707829
2016-12-08,0.09816917
2016-12-09,0.14033242
2016-12-10,0.14411579
2016-12-11,0.10898477
2016-12-12,0.041162375
2016-12-13,0.088991515
2016-12-14,0.19165991
2016-12-15,0.7212685
2016-12-16,0.4805807
2016-12-17,0.21778645
2016-12-18,0.19119208
2016-12-19,0.12321684
2016-12-20,0.08570952
2016-12-21,0.17925143
2016-12-22,0.39954588
2016-12-23,0.06377867
2016-12-24,0.19349632
2016-12-25,0.19138181
2016-12-26,0.09979841
2016-12-27,0.2265197
2016-12-28,0.033105083
2016-12-29,0.15131041
2016-12-30,0.35543373
2016-12-31,0.6723534
2016-09-01,0.4031369
2016-09-02,0.8725798
2016-09-03,0.6002435
2016-09-04,0.33157673
2016-09-05,0.13358922
2016-09-06,0.28589118
2016-09-07,0.074625246
2016-09-08,0.16602531
2016-09-09,0.57720494
2016-09-10,0.8859316
2016-09-11,0.132931
2016-09-12,0.1703109
2016-09-13,0.14704596
2016-09-14,0.8861313
2016-09-15,0.5269745
2016-09-16,0.21280466
2016-09-17,0.18786483
2016-09-18,0.835486
2016-09-19,0.31361592
2016-09-20,0.15492082
2016-09-21,0.8080761
2016-09-22,0.49153718
2016-09-23,0.17835595
2016-09-24,0.23572055
2016-09-25,0.2099359
2016-09-26,0.075896464
2016-09-27,0.22936258
2016-09-28,0.12299905
2016-09-29,0.53831035
2016-09-30,0.67008436
2016-10-01,0.6648485
2016-10-02,0.18667117
2016-10-03,0.5594789
2016-10-04,0.281892
2016-10-05,0.091896296
2016-10-06,0.037951533
2016-10-07,0.06720737
2016-10-08,0.25454965
2016-10-09,0.039264157
2016-10-10,0.6329223
2016-10-11,0.15119456
2016-10-12,0.098224156
2016-10-13,0.03186107
2016-10-14,0.044655617
2016-10-15,0.15288047
2016-10-16,0.08923416
2016-10-17,0.52276176
2016-10-18,0.26433748
2016-10-19,0.15039213
2016-10-20,0.03218521
2016-10-21,0.15906219
2016-10-22,0.2608533
2016-10-23,0.10389098
2016-10-24,0.08080994
2016-10-25,0.14037585
2016-10-26,0.06729506
2016-10-27,0.072656944
2016-10-28,0.08832901
2016-10-29,0.04498467
2016-10-30,0.36987832
2016-10-31,0.06860392
2016-11-01,0.033974282
2016-11-02,0.11587449
2016-11-03,0.051576357
2016-11-04,0.041669495
2016-11-05,0.030352453
2016-11-06,0.12694699
2016-11-07,0.0326989
2016-11-08,0.064908214
2016-11-09,0.05108594
2016-11-10,0.045867432
2016-11-13,0.38426015
2016-11-14,0.3188416
2016-11-15,0.04541493
2016-11-16,0.061907917
2016-11-17,0.042058516
2016-11-20,0.08243185
2016-11-21,0.23931727
2016-11-22,0.13106024
2016-11-23,0.1433752
2016-11-24,0.022162398
2016-11-25,0.12706202
2016-11-26,0.057558816
2016-11-27,0.046685107
2016-11-28,0.058105793
2016-11-29,0.085150644
2016-11-30,0.043136317
2016-12-01,0.07253258
2016-12-02,0.058778547
2016-12-03,0.04860832
2016-12-04,0.039176255
2016-12-05,0.09445815
2016-12-06,0.7222033
2016-12-07,0.040983487
2016-12-08,0.05349285
2016-12-09,0.08133538
2016-12-10,0.028030299
2016-12-11,0.042219277
2016-12-12,0.05595905
2016-12-13,0.08427853
2016-12-14,0.13577728
2016-12-15,0.10837487
2016-12-18,0.058791872
2016-12-19,0.13306004
2016-12-20,0.040737625
2016-12-21,0.12558609
2016-12-22,0.11970215
2016-12-23,0.05032466
2016-12-24,0.0525037
2016-12-25,0.049144257
2016-12-26,0.15417176
2016-12-27,0.05921673
2016-09-01,0.09494862
2016-09-02,0.6593042
2016-09-03,0.15477797
2016-09-04,0.1414696
2016-09-05,0.11196648
2016-09-06,0.1704065
2016-09-07,0.099514514
2016-09-08,0.23368675
2016-09-09,0.14482033
2016-09-10,0.35168248
2016-09-11,0.19587703
2016-09-12,0.27374965
2016-09-13,0.09337923
2016-09-14,0.6663907
2016-09-15,0.12821583
2016-09-16,0.2021675
2016-09-17,0.15900499
2016-09-18,0.24525397
2016-09-19,0.26852357
2016-09-20,0.108224176
2016-09-21,0.32519823
2016-09-22,0.25456285
2016-09-23,0.15923734
2016-09-24,0.19429289
2016-09-25,0.2688799
2016-09-26,0.085192144
2016-09-27,0.16553934
2016-09-28,0.050254952
2016-09-29,0.08695057
2016-09-30,0.2629908
2016-10-01,0.115407154
2016-10-02,0.09309202
2016-10-03,0.028624004
2016-10-04,0.116255835
2016-10-05,0.10411682
2016-10-06,0.11843743
2016-10-07,0.039605815
2016-10-08,0.28660616
2016-10-09,0.1660897
2016-10-10,0.036171485
2016-10-11,0.19166522
2016-10-12,0.12166727
2016-10-13,0.864055
2016-10-14,0.28057766
2016-10-15,0.1272904
2016-10-16,0.053895373
2016-10-17,0.11631348
2016-10-18,0.15683027
2016-10-19,0.05168302
2016-10-20,0.23277046
2016-10-21,0.058968198
2016-10-22,0.91348815
2016-10-23,0.074497566
2016-10-24,0.15870108
2016-10-25,0.07657814
2016-10-26,0.104927525
2016-10-27,0.31433722
2016-10-28,0.5641882
2016-10-29,0.20868056
2016-10-30,0.046898056
2016-10-31,0.3006676
2016-11-01,0.266386
2016-11-02,0.14561668
2016-11-03,0.16298388
2016-11-04,0.044013474
2016-11-05,0.10024193
2016-11-06,0.08551806
2016-11-07,0.062643595
2016-11-08,0.08364763
2016-11-09,0.47612548
2016-11-10,0.46214172
2016-11-13,0.29580918
2016-11-14,0.28076458
2016-11-15,0.25583556
2016-11-16,0.19054858
2016-11-17,0.23834005
2016-11-18,0.062441614
2016-11-19,0.16583759
2016-11-20,0.21222518
2016-11-21,0.08449626
2016-11-22,0.05892074
2016-11-23,0.054735757
2016-11-24,0.14094903
2016-11-25,0.079951234
2016-11-26,0.08115871
2016-11-27,0.11022729
2016-11-28,0.08289785
2016-11-29,0.11361042
2016-12-18,0.21871527
2016-12-19,0.20743261
2016-12-20,0.041665744
2016-12-21,0.31113142
2016-12-22,0.38055703
2016-12-26,0.2751586
2016-12-30,0.22288688
2016-12-31,0.36627105
2016-09-01,0.11590822
2016-09-02,0.87687296
2016-09-03,0.06611168
2016-09-04,0.075279124
2016-09-05,0.068551056
2016-09-06,0.17787533
2016-09-07,0.2084563
2016-09-08,0.31076664
2016-09-09,0.25011575
2016-09-10,0.09161055
2016-09-11,0.05990983
2016-09-12,0.060726345
2016-09-13,0.21718048
2016-09-14,0.37632185
2016-09-15,0.11202314
2016-09-16,0.0940156
2016-09-17,0.11785039
2016-09-18,0.27036488
2016-09-19,0.06833098
2016-09-20,0.1020337
2016-09-21,0.33371857
2016-09-22,0.16703643
2016-09-23,0.2121404
2016-09-24,0.16619278
2016-09-25,0.0888397
2016-09-26,0.06891244
2016-09-27,0.10066865
2016-09-28,0.099657066
2016-09-29,0.09490968
2016-09-30,0.08054999
2016-10-01,0.15231532
2016-10-02,0.08619777
2016-10-03,0.18119985
2016-10-04,0.035331227
2016-10-05,0.03380536
2016-10-06,0.037364274
2016-10-07,0.039898872
2016-10-08,0.5928572
2016-10-09,0.037092503
2016-10-10,0.059841476
2016-10-11,0.07079383
2016-10-12,0.022903368
2016-10-13,0.19086882
2016-10-14,0.050137483
2016-10-15,0.17783318
2016-10-16,0.087414384
2016-10-17,0.10854729
2016-10-18,0.03476931
2016-10-19,0.10052194
2016-10-20,0.06487463
2016-10-21,0.18808344
2016-10-22,0.56796795
2016-10-23,0.17082958
2016-10-24,0.121541366
2016-10-25,0.07681355
2016-10-26,0.1655218
2016-10-27,0.2861884
2016-10-28,0.37978435
2016-10-29,0.43445426
2016-10-30,0.088187724
2016-10-31,0.096077785
2016-11-01,0.27506095
2016-11-02,0.30887675
2016-11-03,0.13763826
2016-11-04,0.04755135
2016-11-05,0.23074324
2016-11-06,0.14681278
2016-11-07,0.06592226
2016-11-08,0.3089325
2016-11-09,0.6966296
2016-11-10,0.5220093
2016-11-11,0.19483815
2016-11-12,0.45244128
2016-11-13,0.13119942
2016-11-14,0.3256346
2016-11-15,0.04601212
2016-11-16,0.11409725
2016-11-17,0.040113598
2016-11-18,0.048447616
2016-11-19,0.31695437
2016-11-20,0.26178905
2016-11-21,0.20931152
2016-11-22,0.17747772
2016-11-23,0.22672698
2016-11-24,0.20397288
2016-11-25,0.15501252
2016-11-26,0.30303726
2016-11-27,0.19654582
2016-11-28,0.17142765
2016-11-29,0.25572932
2016-12-01,0.14062321
2016-12-02,0.04357257
2016-12-03,0.24529071
2016-12-04,0.080597825
2016-12-05,0.5896935
2016-12-06,0.27768296
2016-12-07,0.37686506
2016-12-08,0.12055128
2016-12-09,0.17717122
2016-12-10,0.11925548
2016-12-11,0.2575572
2016-12-12,0.088913634
2016-12-13,0.035103492
2016-12-14,0.044840287
2016-12-15,0.87398624
2016-12-16,0.6127008
2016-12-17,0.06758701
2016-12-18,0.16751261
2016-12-19,0.22654714
2016-12-20,0.054704472
2016-12-21,0.21557403
2016-12-22,0.210543
2016-12-23,0.28419468
2016-12-24,0.22477166
2016-12-25,0.29227152
2016-12-26,0.40442583
2016-12-27,0.17874208
2016-12-28,0.1391839
2016-12-29,0.039710365
2016-12-30,0.043640453
2016-12-31,0.68528414
2016-09-01,0.112390965
2016-09-02,0.5923615
2016-09-03,0.7051731
2016-09-04,0.20415309
2016-09-05,0.16800854
2016-09-06,0.04825155
2016-09-07,0.076760665
2016-09-08,0.10682273
2016-09-09,0.11971837
2016-09-10,0.8405058
2016-09-11,0.046866763
2016-09-12,0.0677786
2016-09-13,0.21629846
2016-09-14,0.42902556
2016-09-15,0.7443606
2016-09-16,0.17255296
2016-09-17,0.06561508
2016-09-18,0.7376856
2016-09-19,0.72918975
2016-09-20,0.06794738
2016-09-21,0.6756098
2016-09-22,0.3265855
2016-09-23,0.21532705
2016-09-24,0.07964616
2016-09-25,0.18871199
2016-09-26,0.033701427
2016-09-27,0.16827597
2016-09-28,0.04654776
2016-09-29,0.86699235
2016-09-30,0.78966194
2016-10-01,0.69330096
2016-10-02,0.0900409
2016-10-03,0.7891233
2016-10-04,0.30354813
2016-10-05,0.14466491
2016-10-06,0.073682465
2016-10-07,0.1145315
2016-10-08,0.26422697
2016-10-09,0.13047741
2016-10-10,0.762595
2016-10-11,0.067348056
2016-10-12,0.05510319
2016-10-13,0.048960987
2016-10-14,0.03621026
2016-10-15,0.03711402
2016-10-16,0.2210663
2016-10-17,0.6439561
2016-10-18,0.06499798
2016-10-19,0.04215649
2016-10-20,0.054533213
2016-10-21,0.034389276
2016-10-22,0.6431551
2016-10-23,0.039362296
2016-10-24,0.02086415
2016-10-25,0.027323727
2016-10-26,0.050443113
2016-10-27,0.105503336
2016-10-28,0.1478408
2016-10-29,0.053782787
2016-10-30,0.15629983
2016-10-31,0.08271483
2016-11-01,0.044533815
2016-11-02,0.0773803
2016-11-03,0.04460109
2016-11-04,0.072681926
2016-11-05,0.18852994
2016-11-06,0.08954191
2016-11-07,0.16432787
2016-11-08,0.06025413
2016-11-09,0.3251828
2016-11-10,0.20084843
2016-11-11,0.07657814
2016-11-12,0.20740001
2016-11-13,0.13601033
2016-11-14,0.16896613
2016-11-15,0.02192205
2016-11-16,0.029511265
2016-11-17,0.044284422
2016-11-18,0.064267084
2016-11-19,0.05331431
2016-11-20,0.04967667
2016-11-21,0.13775337
2016-11-22,0.047977626
2016-11-23,0.2090601
2016-11-24,0.029727694
2016-11-25,0.03488625
2016-11-26,0.08445235
2016-11-27,0.077123076
2016-11-28,0.05740957
2016-11-29,0.0674059
2016-11-30,0.040948987
2016-12-01,0.1081053
2016-12-02,0.04396677
2016-12-03,0.047289666
2016-12-04,0.046281427
2016-12-05,0.13595866
2016-12-06,0.81227297
2016-12-07,0.06438837
2016-12-08,0.054613493
2016-12-09,0.041483287
2016-12-10,0.096447915
2016-12-11,0.066002205
2016-12-12,0.05090707
2016-12-13,0.06321844
2016-12-14,0.11358913
2016-12-15,0.8256566
2016-12-16,0.4496515
2016-12-17,0.16494612
2016-12-18,0.040439904
2016-12-19,0.046729207
2016-12-20,0.059236314
2016-12-21,0.1724616
2016-12-22,0.07094251
2016-12-23,0.041140698
2016-12-24,0.048579562
2016-12-25,0.14290743
2016-12-26,0.03680648
2016-12-27,0.105150715
2016-12-28,0.046092212
2016-12-29,0.0741655
2016-12-30,0.20386441
2016-12-31,0.1381706
2016-09-01,0.121675655
2016-09-02,0.4122345
2016-09-03,0.28681317
2016-09-04,0.09237512
2016-09-05,0.1551781
2016-09-06,0.033554927
2016-09-07,0.10977993
2016-09-08,0.1502299
2016-09-09,0.7285949
2016-09-10,0.78485346
2016-09-11,0.042506848
2016-09-12,0.079705045
2016-09-13,0.15910074
2016-09-14,0.40502363
2016-09-15,0.65669596
2016-09-16,0.2230576
2016-09-17,0.0673107
2016-09-18,0.5425455
2016-09-19,0.1417879
2016-09-20,0.1874099
2016-09-21,0.35343036
2016-09-22,0.27531448
2016-09-23,0.117297545
2016-09-24,0.1096253
2016-09-25,0.14741507
2016-09-26,0.04302463
2016-09-27,0.16244556
2016-09-28,0.04430003
2016-09-29,0.5653069
2016-09-30,0.7669594
2016-10-02,0.19512741
2016-10-03,0.54448575
2016-10-04,0.1876787
2016-10-05,0.25018132
2016-10-06,0.055370864
2016-10-07,0.09105491
2016-10-08,0.09857804
2016-10-09,0.083007015
2016-10-11,0.08744174
2016-10-12,0.05709319
2016-10-13,0.03828481
2016-10-14,0.04190462
2016-10-15,0.031772234
2016-10-16,0.19373399
2016-10-17,0.48791167
2016-10-18,0.24938829
2016-10-19,0.077813424
2016-10-20,0.09260568
2016-10-21,0.051944293
2016-10-22,0.33690807
2016-10-23,0.035509303
2016-10-24,0.016147008
2016-10-25,0.030969527
2016-10-26,0.03510355
2016-10-27,0.088381104
2016-10-28,0.107252836
2016-10-29,0.05834605
2016-10-30,0.29146492
2016-10-31,0.16888782
2016-11-01,0.028422277
2016-11-02,0.024625614
2016-11-03,0.05372243
2016-11-04,0.035651755
2016-11-05,0.21939284
2016-11-06,0.046923712
2016-11-07,0.1402093
2016-11-08,0.046869375
2016-11-09,0.3071681
2016-11-10,0.13408801
2016-11-11,0.08154541
2016-11-12,0.24836875
2016-11-13,0.17520538
2016-11-14,0.18753445
2016-11-15,0.026452804
2016-11-16,0.06673007
2016-11-17,0.048920628
2016-11-18,0.051913835
2016-11-19,0.04239704
2016-11-20,0.06212315
2016-11-21,0.15852922
2016-11-22,0.056527086
2016-11-23,0.15180662
2016-11-24,0.017421748
2016-11-25,0.016850207
2016-11-26,0.055269755
2016-11-27,0.058532786
2016-11-28,0.066138946
2016-11-29,0.070408925
2016-11-30,0.0696894
2016-12-01,0.14773414
2016-12-02,0.034355547
2016-12-03,0.07430138
2016-12-04,0.053362414
2016-12-05,0.11678983
2016-12-06,0.67522156
2016-12-07,0.04406648
2016-12-08,0.05368222
2016-12-09,0.055824045
2016-12-10,0.01889779
2016-12-11,0.038919546
2016-12-12,0.052791685
2016-12-13,0.05307893
2016-12-14,0.09199702
2016-12-15,0.7522407
2016-12-16,0.30721796
2016-12-17,0.24170074
2016-12-18,0.026629154
2016-12-19,0.049392257
2016-12-20,0.057585645
2016-12-21,0.08213702
2016-12-22,0.052365605
2016-12-23,0.057754263
2016-12-24,0.102769025
2016-12-25,0.087906845
2016-12-26,0.045983274
2016-12-27,0.055233527
2016-12-28,0.04660714
2016-12-29,0.115021095
2016-12-30,0.24887374
2016-12-31,0.28243694
2016-09-01,0.51940995
2016-09-02,0.1945207
2016-09-03,0.8040698
2016-09-04,0.28633916
2016-09-05,0.11095313
2016-09-06,0.4181257
2016-09-07,0.39751717
2016-09-08,0.41671383
2016-09-09,0.49335083
2016-09-10,0.7587025
2016-09-11,0.4650602
2016-09-12,0.06655014
2016-09-13,0.21923247
2016-09-14,0.777826
2016-09-15,0.7557305
2016-09-16,0.49141118
2016-09-17,0.11033801
2016-09-18,0.1945207
2016-09-19,0.5970057
2016-09-20,0.054629512
2016-09-21,0.52286476
2016-09-22,0.83241
2016-09-23,0.23440011
2016-09-24,0.32839116
2016-09-25,0.31999898
2016-09-26,0.15833494
2016-09-27,0.4602066
2016-09-28,0.08678412
2016-09-29,0.79228264
2016-10-01,0.5117419
2016-10-02,0.44310567
2016-10-03,0.79228264
2016-10-04,0.84021455
2016-10-05,0.84021455
2016-10-06,0.22913949
2016-10-07,0.25153866
2016-10-08,0.07770426
2016-10-09,0.033923402
2016-10-10,0.6331382
2016-10-11,0.44310567
2016-10-12,0.25518435
2016-10-13,0.37501967
2016-10-14,0.04151832
2016-10-15,0.030605106
2016-10-16,0.20085795
2016-10-17,0.81211436
2016-10-18,0.5898401
2016-10-19,0.36804456
2016-10-20,0.18125416
2016-10-21,0.030580115
2016-10-22,0.7655051
2016-10-23,0.37501967
2016-10-24,0.030151315
2016-10-25,0.030605106
2016-10-26,0.04877296
2016-10-27,0.074413955
2016-10-28,0.15158655
2016-10-29,0.25061366
2016-10-30,0.7474696
2016-10-31,0.5076623
2016-11-01,0.062626414
2016-11-02,0.047243822
2016-11-03,0.18317015
2016-11-04,0.042924333
2016-11-05,0.052243702
2016-11-06,0.023813553
2016-11-07,0.083401136
2016-11-08,0.24590406
2016-11-09,0.16542585
2016-11-10,0.10020225
2016-11-11,0.056103628
2016-11-12,0.5515986
2016-11-13,0.40360987
2016-11-14,0.7880759
2016-11-15,0.313306
2016-11-16,0.0411036
2016-11-17,0.051880028
2016-11-18,0.095268555
2016-11-19,0.034689523
2016-11-20,0.18639946
2016-11-21,0.26962468
2016-11-22,0.14795072
2016-11-23,0.7863238
2016-11-24,0.060143888
2016-11-25,0.0245123
2016-11-26,0.1215071
2016-11-27,0.14803024
2016-11-28,0.1656387
2016-11-29,0.10569386
2016-11-30,0.10462029
2016-12-01,0.030721799
2016-12-02,0.016173087
2016-12-03,0.014533175
2016-12-04,0.057810143
2016-12-05,0.21181762
2016-12-06,0.89285517
2016-12-07,0.06364326
2016-12-08,0.051088378
2016-12-09,0.021723721
2016-12-10,0.053214595
2016-12-11,0.028589627
2016-12-12,0.26610863
2016-12-13,0.08906548
2016-12-14,0.26532325
2016-12-15,0.63504624
2016-12-16,0.74214876
2016-12-17,0.3365336
2016-12-18,0.028173322
2016-12-19,0.154554
2016-12-20,0.27576014
2016-12-21,0.057290457
2016-12-22,0.14336029
2016-12-23,0.098051615
2016-12-24,0.11335026
2016-12-25,0.103094995
2016-12-26,0.063633874
2016-12-27,0.13642642
2016-12-28,0.35099608
2016-12-29,0.40067956
2016-12-30,0.9011053
2016-12-31,0.38570526
2016-09-01,0.30994418
2016-09-02,0.66028166
2016-09-03,0.2854817
2016-09-04,0.5650948
2016-09-05,0.25252384
2016-09-06,0.28413022
2016-09-07,0.24296963
2016-09-08,0.27938774
2016-09-09,0.90250206
2016-09-10,0.6444816
2016-09-11,0.18103367
2016-09-12,0.571606
2016-09-13,0.37821868
2016-09-14,0.85636085
2016-09-15,0.6782748
2016-09-16,0.42141196
2016-09-17,0.264093
2016-09-18,0.8414438
2016-09-19,0.22171997
2016-09-20,0.33745867
2016-09-21,0.66474074
2016-09-22,0.7499141
2016-09-23,0.07645477
2016-09-24,0.39303893
2016-09-25,0.33016622
2016-09-26,0.20468442
2016-09-27,0.54289186
2016-09-28,0.7201619
2016-09-29,0.77404696
2016-09-30,0.6480182
2016-10-01,0.63334113
2016-10-02,0.2156076
2016-10-03,0.8611372
2016-10-04,0.63795066
2016-10-05,0.34836295
2016-10-06,0.042352702
2016-10-07,0.34949708
2016-10-08,0.29456717
2016-10-09,0.44274107
2016-10-10,0.3239039
2016-10-11,0.23271248
2016-10-12,0.5403532
2016-10-13,0.101667136
2016-10-14,0.072920114
2016-10-15,0.10577081
2016-10-16,0.15268813
2016-10-17,0.6040808
2016-10-18,0.24557643
